,Unnamed: 0,Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
47414,2414,53.1,6,144,89,487,1,0
47415,2415,89.4,149,83,39,544,1,0
47416,2416,102.8,136,149,67,512,1,0
47417,2417,137.5,126,81,87,798,1,0
47418,2418,135.6,102,137,5,86,1,0
47419,2419,141.3,68,63,30,93,1,0
47420,2420,64.4,133,84,15,53,1,0
47421,2421,115.8,86,148,71,544,1,0
47422,2422,139.5,54,102,48,91,1,0
47423,2423,92.0,80,89,15,449,1,0
47424,2424,149.9,74,83,83,783,1,0
47425,2425,139.7,15,20,9,156,1,0
47426,2426,117.5,138,139,96,270,1,0
47427,2427,140.0,105,67,21,125,1,0
47428,2428,135.9,10,136,62,786,1,0
47429,2429,61.3,22,102,33,690,1,0
47430,2430,67.3,60,104,48,226,1,0
47431,2431,51.8,93,132,67,378,1,0
47432,2432,53.3,32,120,26,948,1,0
47433,2433,109.4,49,52,5,853,1,0
47434,2434,131.1,115,2,14,723,1,0
47435,2435,60.4,53,78,14,610,1,0
47436,2436,108.8,27,76,15,600,1,0
47437,2437,124.1,79,34,31,440,1,0
47438,2438,144.6,74,4,62,83,1,0
47439,2439,68.1,63,14,92,685,1,0
47440,2440,131.0,119,5,7,317,1,0
47441,2441,50.5,49,145,54,197,1,0
47442,2442,64.4,41,144,25,390,1,0
47443,2443,135.2,49,12,65,172,1,0
47444,2444,62.6,130,126,57,982,1,0
47445,2445,99.5,47,123,28,25,1,0
47446,2446,76.8,54,125,83,96,1,0
47447,2447,103.7,24,102,55,981,1,0
47448,2448,94.4,139,76,60,929,1,0
47449,2449,147.4,10,75,84,113,1,0
47450,2450,72.9,138,124,53,897,1,0
47451,2451,97.2,125,73,13,843,1,0
47452,2452,136.8,70,110,43,423,1,0
47453,2453,137.1,141,132,89,358,1,0
47454,2454,120.9,67,69,21,556,1,0
47455,2455,110.2,7,141,6,245,1,0
47456,2456,139.1,3,132,64,847,1,0
47457,2457,133.8,14,29,78,964,1,0
47458,2458,75.8,64,89,95,976,1,0
47459,2459,111.5,43,49,4,90,1,0
47460,2460,98.73,79,79,98,524,0,0
47461,2461,98.79,78,78,98,567,0,0
47462,2462,98.85,79,79,98,586,0,0
47463,2463,98.63,80,79,98,567,0,0
47464,2464,98.86,78,77,99,619,0,0
47465,2465,98.98,77,77,99,552,0,0
47466,2466,99.0,77,77,98,539,0,0
47467,2467,99.0,76,76,98,560,0,0
47468,2468,99.0,76,77,97,573,0,0
47469,2469,99.0,74,74,97,594,0,0
47470,2470,99.0,76,76,96,700,0,0
47471,2471,99.0,78,77,97,528,0,0
47472,2472,99.0,79,78,97,608,0,0
47473,2473,99.0,79,79,96,585,0,0
47474,2474,99.0,78,78,95,559,0,0
47475,2475,99.0,79,79,95,584,0,0
47476,2476,98.99,79,78,95,561,0,0
47477,2477,99.0,80,81,95,587,0,0
47478,2478,99.0,78,79,95,558,0,0
47479,2479,99.0,77,77,95,608,0,0
47480,2480,98.93,79,80,95,627,0,0
47481,2481,99.0,80,79,96,605,0,0
47482,2482,99.0,79,80,95,596,0,0
47483,2483,99.0,78,79,96,567,0,0
47484,2484,98.88,78,79,95,581,0,0
47485,2485,98.81,80,81,95,588,0,0
47486,2486,98.81,79,78,95,595,0,0
47487,2487,98.97,78,77,95,536,0,0
47488,2488,98.8,79,80,95,612,0,0
47489,2489,98.69,80,81,95,576,0,0
47490,2490,98.65,80,79,95,555,0,0
47491,2491,98.73,80,80,95,541,0,0
47492,2492,98.71,80,81,96,544,0,0
47493,2493,98.85,80,81,96,512,0,0
47494,2494,98.81,80,79,97,573,0,0
47495,2495,98.7,79,80,96,567,0,0
47496,2496,98.73,80,80,96,560,0,0
47497,2497,98.77,79,80,96,536,0,0
47498,2498,98.76,78,77,95,545,0,0
47499,2499,98.74,76,75,95,565,0,0
47500,2500,98.67,75,75,95,527,0,0
47501,2501,98.57,76,76,95,562,0,0
47502,2502,98.5,76,75,95,584,0,0
47503,2503,98.59,75,74,95,536,0,0
47504,2504,98.64,77,76,95,515,0,0
47505,2505,98.55,78,79,95,569,0,0
47506,2506,98.31,79,80,95,576,0,0
47507,2507,98.09,80,79,95,571,0,0
47508,2508,98.16,80,81,95,533,0,0
47509,2509,98.35,80,79,95,555,0,0
47510,2510,98.25,80,80,95,566,0,0
47511,2511,98.02,80,79,95,570,0,0
47512,2512,97.85,79,78,95,542,0,0
47513,2513,97.76,79,80,95,546,0,0
47514,2514,97.6,78,77,95,700,0,0
47515,2515,97.46,79,79,95,473,0,0
47516,2516,97.26,78,77,95,514,0,0
47517,2517,97.47,76,77,95,528,0,0
47518,2518,97.58,74,73,95,564,0,0
47519,2519,97.42,74,74,95,559,0,0
47520,2520,97.26,75,76,95,565,0,0
47521,2521,97.26,73,73,95,510,0,0
47522,2522,97.05,73,74,95,579,0,0
47523,2523,97.21,72,71,96,532,0,0
47524,2524,97.36,73,73,97,524,0,0
47525,2525,97.18,74,74,97,541,0,0
47526,2526,97.37,74,73,96,538,0,0
47527,2527,97.55,74,73,97,513,0,0
47528,2528,97.42,75,75,97,530,0,0
47529,2529,97.46,74,75,96,554,0,0
47530,2530,97.52,74,74,96,543,0,0
47531,2531,97.43,75,74,95,569,0,0
47532,2532,97.3,75,76,96,538,0,0
47533,2533,97.52,75,75,97,500,0,0
47534,2534,97.73,76,77,96,498,0,0
47535,2535,97.86,74,74,96,504,0,0
47536,2536,98.0,73,72,97,518,0,0
47537,2537,97.84,75,74,97,517,0,0
47538,2538,97.89,74,73,98,513,0,0
47539,2539,98.12,74,73,99,539,0,0
47540,2540,98.0,73,74,99,534,0,0
47541,2541,97.86,73,73,99,500,0,0
47542,2542,97.67,72,73,100,537,0,0
47543,2543,97.47,70,71,99,527,0,0
47544,2544,97.25,71,72,99,532,0,0
47545,2545,97.09,70,70,99,509,0,0
47546,2546,97.12,68,69,100,512,0,0
47547,2547,97.19,67,66,99,510,0,0
47548,2548,97.18,67,67,98,477,0,0
47549,2549,97.04,67,66,98,523,0,0
47550,2550,97.0,68,69,97,504,0,0
47551,2551,97.1,66,67,97,518,0,0
47552,2552,97.13,65,66,96,498,0,0
47553,2553,97.27,66,66,96,519,0,0
47554,2554,97.27,68,67,96,514,0,0
47555,2555,97.08,66,66,97,504,0,0
47556,2556,97.19,66,65,96,698,0,0
47557,2557,97.15,66,67,96,451,0,0
47558,2558,97.02,65,65,95,503,0,0
47559,2559,97.0,66,66,95,514,0,0
47560,2560,97.14,64,63,95,510,0,0
47561,2561,97.08,65,64,96,576,0,0
47562,2562,97.07,66,65,96,574,0,0
47563,2563,97.09,65,64,95,528,0,0
47564,2564,97.0,67,67,96,570,0,0
47565,2565,97.15,66,66,96,525,0,0
47566,2566,97.0,65,64,95,594,0,0
47567,2567,97.02,65,65,95,598,0,0
47568,2568,97.0,66,66,96,603,0,0
47569,2569,97.0,67,66,96,550,0,0
47570,2570,97.08,68,69,97,586,0,0
47571,2571,97.32,68,67,98,611,0,0
47572,2572,97.2,66,66,98,606,0,0
47573,2573,97.23,67,66,97,563,0,0
47574,2574,97.41,65,64,97,589,0,0
47575,2575,97.58,64,64,98,570,0,0
47576,2576,97.63,66,67,98,569,0,0
47577,2577,97.58,65,65,98,553,0,0
47578,2578,97.65,67,67,98,595,0,0
47579,2579,97.62,69,70,99,580,0,0
47580,2580,97.38,68,68,98,586,0,0
47581,2581,97.44,70,70,98,587,0,0
47582,2582,97.48,69,69,98,631,0,0
47583,2583,97.53,71,71,98,604,0,0
47584,2584,97.78,71,71,98,559,0,0
47585,2585,97.64,72,72,97,558,0,0
47586,2586,97.59,70,71,98,599,0,0
47587,2587,97.68,70,70,98,566,0,0
47588,2588,97.9,70,70,98,573,0,0
47589,2589,98.12,70,69,97,570,0,0
47590,2590,97.88,70,69,97,579,0,0
47591,2591,97.88,69,68,98,602,0,0
47592,2592,98.03,69,68,97,594,0,0
47593,2593,97.98,67,66,97,560,0,0
47594,2594,97.98,67,68,98,586,0,0
47595,2595,98.13,65,66,97,544,0,0
47596,2596,97.96,66,66,97,526,0,0
47597,2597,98.05,66,65,97,544,0,0
47598,2598,98.18,67,67,97,557,0,0
47599,2599,98.09,69,70,97,562,0,0
47600,2600,98.13,69,69,96,538,0,0
47601,2601,98.0,67,66,96,552,0,0
47602,2602,97.85,68,69,97,542,0,0
47603,2603,97.77,66,67,97,558,0,0
47604,2604,97.84,67,66,98,539,0,0
47605,2605,97.91,67,67,98,569,0,0
47606,2606,97.76,67,67,98,700,0,0
47607,2607,97.92,66,67,97,434,0,0
47608,2608,97.68,68,68,97,553,0,0
47609,2609,97.75,69,69,97,565,0,0
47610,2610,97.95,68,68,98,567,0,0
47611,2611,97.85,68,68,98,569,0,0
47612,2612,97.88,68,68,97,513,0,0
47613,2613,98.01,68,67,97,521,0,0
47614,2614,97.84,68,67,96,537,0,0
47615,2615,97.82,68,67,96,516,0,0
47616,2616,97.68,68,69,97,513,0,0
47617,2617,97.64,68,68,97,533,0,0
47618,2618,97.7,67,68,97,559,0,0
47619,2619,97.5,67,67,97,544,0,0
47620,2620,97.58,69,68,97,585,0,0
47621,2621,97.45,70,71,98,518,0,0
47622,2622,97.55,68,68,97,544,0,0
47623,2623,97.68,70,69,97,541,0,0
47624,2624,97.74,69,70,97,566,0,0
47625,2625,97.55,69,70,98,541,0,0
47626,2626,97.59,69,69,98,524,0,0
47627,2627,97.6,69,69,99,531,0,0
47628,2628,97.55,67,67,99,523,0,0
47629,2629,97.67,68,67,99,522,0,0
47630,2630,97.81,68,67,100,516,0,0
47631,2631,97.96,68,69,99,494,0,0
47632,2632,97.97,68,68,98,531,0,0
47633,2633,97.93,66,65,99,545,0,0
47634,2634,98.15,68,67,99,528,0,0
47635,2635,98.26,69,68,99,518,0,0
47636,2636,98.39,71,72,98,509,0,0
47637,2637,98.39,73,72,99,528,0,0
47638,2638,98.23,72,71,98,494,0,0
47639,2639,98.34,70,69,99,507,0,0
47640,2640,65.1,35,42,39,676,1,0
47641,2641,71.5,90,40,49,758,1,0
47642,2642,142.3,143,18,95,638,1,0
47643,2643,85.9,37,68,21,158,1,0
47644,2644,88.8,70,123,6,211,1,0
47645,2645,62.8,18,65,22,547,1,0
47646,2646,115.6,98,144,7,717,1,0
47647,2647,87.3,98,149,62,208,1,0
47648,2648,50.8,36,66,34,138,1,0
47649,2649,98.6,66,144,83,272,1,0
47650,2650,100.6,24,75,38,234,1,0
47651,2651,108.3,132,92,37,628,1,0
47652,2652,60.0,7,144,30,317,1,0
47653,2653,104.4,139,148,50,670,1,0
47654,2654,70.4,87,124,78,783,1,0
47655,2655,98.1,17,98,10,700,1,0
47656,2656,99.7,124,140,39,79,1,0
47657,2657,65.7,88,5,56,941,1,0
47658,2658,148.8,148,65,30,231,1,0
47659,2659,81.5,145,43,23,388,1,0
47660,2660,56.8,15,100,40,367,1,0
47661,2661,68.7,138,39,52,661,1,0
47662,2662,90.5,56,97,40,998,1,0
47663,2663,145.5,32,39,81,983,1,0
47664,2664,101.6,46,64,17,928,1,0
47665,2665,83.8,90,23,88,692,1,0
47666,2666,87.8,31,97,77,982,1,0
47667,2667,84.6,1,54,81,48,1,0
47668,2668,99.4,141,139,71,321,1,0
47669,2669,54.7,103,68,95,52,1,0
47670,2670,141.8,139,23,73,240,1,0
47671,2671,117.2,140,146,18,200,1,0
47672,2672,134.4,114,120,37,330,1,0
47673,2673,117.9,20,120,82,235,1,0
47674,2674,65.9,5,122,31,732,1,0
47675,2675,99.1,123,29,46,380,1,0
47676,2676,61.1,14,80,70,600,1,0
47677,2677,111.0,36,115,7,3,1,0
47678,2678,96.9,146,50,22,865,1,0
47679,2679,114.4,106,104,57,233,1,0
47680,2680,53.8,59,25,35,100,1,0
47681,2681,108.7,132,95,28,454,1,0
47682,2682,116.3,29,44,93,390,1,0
47683,2683,91.4,145,137,32,786,1,0
47684,2684,132.9,53,37,88,620,1,0
47685,2685,117.4,72,52,7,629,1,0
47686,2686,83.2,67,139,94,500,1,0
47687,2687,141.0,94,95,40,408,1,0
47688,2688,101.3,120,53,60,678,1,0
47689,2689,132.8,142,33,39,89,1,0
47690,2690,74.6,70,58,61,439,1,0
47691,2691,97.9,101,90,43,838,1,0
47692,2692,124.1,32,145,82,690,1,0
47693,2693,145.2,50,25,19,69,1,0
47694,2694,98.5,28,64,88,669,1,0
47695,2695,68.0,17,42,94,194,1,0
47696,2696,97.5,58,142,49,348,1,0
47697,2697,66.2,31,90,66,484,1,0
47698,2698,117.2,109,42,73,944,1,0
47699,2699,58.2,11,2,62,999,1,0
47700,2700,87.3,73,1,0,470,1,0
47701,2701,126.5,91,148,95,446,1,0
47702,2702,53.4,78,95,67,419,1,0
47703,2703,148.1,89,44,46,844,1,0
47704,2704,142.4,24,18,48,883,1,0
47705,2705,91.7,3,54,84,79,1,0
47706,2706,145.3,32,70,56,982,1,0
47707,2707,121.5,47,105,59,491,1,0
47708,2708,146.3,40,3,11,248,1,0
47709,2709,78.9,4,37,81,64,1,0
47710,2710,92.9,60,124,3,106,1,0
47711,2711,100.0,21,130,4,969,1,0
47712,2712,145.1,58,97,85,229,1,0
47713,2713,102.3,100,77,99,865,1,0
47714,2714,103.4,145,110,34,299,1,0
47715,2715,148.6,33,67,15,785,1,0
47716,2716,149.8,141,147,26,279,1,0
47717,2717,145.8,30,138,32,304,1,0
47718,2718,93.9,47,76,81,439,1,0
47719,2719,72.2,125,58,2,955,1,0
47720,2720,106.3,64,126,5,0,1,0
47721,2721,79.2,13,144,67,165,1,0
47722,2722,71.2,73,96,36,666,1,0
47723,2723,129.0,52,10,63,302,1,0
47724,2724,94.4,124,11,20,865,1,0
47725,2725,103.4,51,54,90,799,1,0
47726,2726,116.3,59,142,43,890,1,0
47727,2727,84.4,107,28,40,546,1,0
47728,2728,138.4,32,0,36,490,1,0
47729,2729,52.5,43,127,76,984,1,0
47730,2730,136.8,45,84,54,835,1,0
47731,2731,75.0,35,22,65,328,1,0
47732,2732,139.1,106,130,36,473,1,0
47733,2733,104.5,101,98,2,322,1,0
47734,2734,128.9,132,131,40,335,1,0
47735,2735,138.3,14,127,34,989,1,0
47736,2736,79.6,121,111,65,102,1,0
47737,2737,101.4,65,128,54,487,1,0
47738,2738,52.1,3,34,52,289,1,0
47739,2739,141.1,106,67,79,729,1,0
47740,2740,99.9,52,98,86,888,1,0
47741,2741,73.0,7,121,0,356,1,0
47742,2742,112.1,37,146,24,560,1,0
47743,2743,60.0,117,136,5,7,1,0
47744,2744,80.3,64,86,78,501,1,0
47745,2745,78.8,143,44,87,358,1,0
47746,2746,104.1,100,50,19,342,1,0
47747,2747,119.9,113,117,98,115,1,0
47748,2748,58.8,37,49,78,838,1,0
47749,2749,96.5,129,28,3,822,1,0
47750,2750,96.0,78,72,52,881,1,0
47751,2751,84.3,23,113,78,444,1,0
47752,2752,149.8,115,14,30,266,1,0
47753,2753,63.1,52,61,45,108,1,0
47754,2754,147.3,79,147,79,337,1,0
47755,2755,144.1,102,129,30,607,1,0
47756,2756,50.3,70,4,46,556,1,0
47757,2757,52.5,48,92,13,542,1,0
47758,2758,76.7,61,78,66,588,1,0
47759,2759,95.4,141,18,94,933,1,0
47760,2760,98.75,65,64,98,563,0,0
47761,2761,98.6,63,62,98,533,0,0
47762,2762,98.75,64,63,98,547,0,0
47763,2763,98.6,64,63,98,583,0,0
47764,2764,98.82,63,64,99,559,0,0
47765,2765,98.78,63,63,99,564,0,0
47766,2766,99.0,64,64,98,563,0,0
47767,2767,99.0,66,65,99,581,0,0
47768,2768,98.96,64,65,98,585,0,0
47769,2769,99.0,64,63,97,577,0,0
47770,2770,98.82,65,66,97,700,0,0
47771,2771,98.59,65,64,97,498,0,0
47772,2772,98.63,67,67,97,556,0,0
47773,2773,98.42,68,67,98,574,0,0
47774,2774,98.43,66,65,97,558,0,0
47775,2775,98.66,67,68,98,548,0,0
47776,2776,98.44,67,66,98,576,0,0
47777,2777,98.22,67,66,97,565,0,0
47778,2778,98.06,67,68,98,584,0,0
47779,2779,97.85,68,68,97,610,0,0
47780,2780,98.04,69,69,97,552,0,0
47781,2781,97.91,69,70,97,587,0,0
47782,2782,97.9,71,70,98,604,0,0
47783,2783,98.11,71,70,99,606,0,0
47784,2784,98.34,71,70,98,587,0,0
47785,2785,98.23,72,72,99,580,0,0
47786,2786,98.47,71,71,99,556,0,0
47787,2787,98.3,70,69,99,594,0,0
47788,2788,98.3,70,69,98,544,0,0
47789,2789,98.15,71,70,98,578,0,0
47790,2790,98.26,72,71,98,555,0,0
47791,2791,98.22,72,73,99,528,0,0
47792,2792,98.04,74,74,100,581,0,0
47793,2793,98.29,75,76,99,590,0,0
47794,2794,98.52,76,75,99,567,0,0
47795,2795,98.54,75,75,98,500,0,0
47796,2796,98.31,77,76,99,514,0,0
47797,2797,98.15,75,76,99,531,0,0
47798,2798,98.38,75,76,99,554,0,0
47799,2799,98.18,75,74,98,525,0,0
47800,2800,97.99,73,72,99,544,0,0
47801,2801,98.02,75,76,100,550,0,0
47802,2802,98.16,77,76,99,563,0,0
47803,2803,98.22,79,80,98,513,0,0
47804,2804,98.25,80,79,99,544,0,0
47805,2805,98.17,80,80,99,573,0,0
47806,2806,97.94,80,80,100,523,0,0
47807,2807,97.85,80,79,100,549,0,0
47808,2808,97.97,80,81,99,529,0,0
47809,2809,98.18,78,79,99,500,0,0
47810,2810,98.14,78,77,98,532,0,0
47811,2811,98.28,78,79,98,517,0,0
47812,2812,98.38,80,79,98,586,0,0
47813,2813,98.54,79,80,98,573,0,0
47814,2814,98.32,80,81,98,533,0,0
47815,2815,98.33,80,79,99,532,0,0
47816,2816,98.41,80,81,99,545,0,0
47817,2817,98.38,79,78,100,518,0,0
47818,2818,98.28,79,79,99,700,0,0
47819,2819,98.47,80,81,99,490,0,0
47820,2820,98.55,80,79,99,557,0,0
47821,2821,98.74,79,79,99,552,0,0
47822,2822,98.96,80,81,99,550,0,0
47823,2823,99.0,79,78,100,563,0,0
47824,2824,98.83,79,78,99,547,0,0
47825,2825,98.68,78,77,99,560,0,0
47826,2826,98.73,78,77,99,538,0,0
47827,2827,98.7,77,76,98,535,0,0
47828,2828,98.64,76,76,98,519,0,0
47829,2829,98.65,76,76,99,536,0,0
47830,2830,98.8,76,76,100,560,0,0
47831,2831,99.0,75,75,100,562,0,0
47832,2832,99.0,77,76,99,543,0,0
47833,2833,99.0,76,77,98,507,0,0
47834,2834,98.84,78,78,97,547,0,0
47835,2835,98.71,79,80,98,540,0,0
47836,2836,98.93,80,81,98,483,0,0
47837,2837,98.86,79,79,97,552,0,0
47838,2838,98.7,79,80,97,528,0,0
47839,2839,98.82,80,81,98,520,0,0
47840,2840,98.99,80,80,98,513,0,0
47841,2841,99.0,80,80,98,512,0,0
47842,2842,99.0,80,80,99,511,0,0
47843,2843,99.0,79,79,99,538,0,0
47844,2844,99.0,79,79,98,485,0,0
47845,2845,99.0,77,76,99,504,0,0
47846,2846,98.78,75,75,99,500,0,0
47847,2847,98.59,74,74,98,512,0,0
47848,2848,98.72,76,76,98,531,0,0
47849,2849,98.49,76,77,98,512,0,0
47850,2850,98.73,74,74,98,502,0,0
47851,2851,98.97,75,75,98,519,0,0
47852,2852,98.91,74,73,98,554,0,0
47853,2853,98.9,75,75,98,530,0,0
47854,2854,98.88,76,77,98,700,0,0
47855,2855,98.73,75,76,97,501,0,0
47856,2856,98.58,75,75,97,514,0,0
47857,2857,98.73,76,77,97,510,0,0
47858,2858,98.9,77,77,96,563,0,0
47859,2859,98.78,75,76,96,554,0,0
47860,2860,98.73,74,73,96,533,0,0
47861,2861,98.9,75,75,96,559,0,0
47862,2862,98.99,76,76,97,585,0,0
47863,2863,98.95,76,76,98,537,0,0
47864,2864,99.0,77,76,98,560,0,0
47865,2865,98.83,75,74,99,562,0,0
47866,2866,99.0,74,73,99,574,0,0
47867,2867,98.75,73,73,100,575,0,0
47868,2868,98.86,74,74,100,594,0,0
47869,2869,98.92,75,76,100,586,0,0
47870,2870,98.93,74,73,99,585,0,0
47871,2871,98.74,72,73,100,621,0,0
47872,2872,98.74,71,70,100,589,0,0
47873,2873,98.95,71,72,100,576,0,0
47874,2874,99.0,71,72,100,566,0,0
47875,2875,98.99,69,70,99,569,0,0
47876,2876,98.95,69,70,99,538,0,0
47877,2877,99.0,70,71,99,585,0,0
47878,2878,98.76,69,68,99,618,0,0
47879,2879,98.9,70,70,98,543,0,0
47880,2880,99.0,70,69,98,606,0,0
47881,2881,98.92,70,71,98,629,0,0
47882,2882,99.0,70,69,97,571,0,0
47883,2883,98.95,68,67,97,613,0,0
47884,2884,98.79,70,69,96,571,0,0
47885,2885,99.0,70,70,96,594,0,0
47886,2886,98.98,69,68,97,582,0,0
47887,2887,98.99,71,71,97,579,0,0
47888,2888,98.89,71,72,97,608,0,0
47889,2889,98.91,71,71,97,564,0,0
47890,2890,99.0,70,71,97,559,0,0
47891,2891,99.0,71,70,97,589,0,0
47892,2892,99.0,72,71,96,571,0,0
47893,2893,99.0,72,71,97,563,0,0
47894,2894,98.92,71,71,97,564,0,0
47895,2895,98.86,71,71,98,572,0,0
47896,2896,98.75,73,73,98,542,0,0
47897,2897,98.75,73,73,98,551,0,0
47898,2898,98.66,74,73,97,555,0,0
47899,2899,98.71,74,75,96,700,0,0
47900,2900,98.55,73,72,96,476,0,0
47901,2901,98.77,74,73,96,588,0,0
47902,2902,98.67,73,72,96,509,0,0
47903,2903,98.49,72,73,95,565,0,0
47904,2904,98.59,72,72,96,540,0,0
47905,2905,98.56,74,75,95,593,0,0
47906,2906,98.53,74,74,96,572,0,0
47907,2907,98.33,73,72,96,530,0,0
47908,2908,98.27,72,71,96,569,0,0
47909,2909,98.29,71,71,97,546,0,0
47910,2910,98.11,71,71,96,548,0,0
47911,2911,98.16,73,74,97,541,0,0
47912,2912,98.27,75,74,96,561,0,0
47913,2913,98.37,73,73,95,572,0,0
47914,2914,98.21,72,73,95,539,0,0
47915,2915,98.24,71,70,95,531,0,0
47916,2916,98.26,71,71,96,560,0,0
47917,2917,98.33,71,71,96,546,0,0
47918,2918,98.23,72,73,96,559,0,0
47919,2919,98.43,72,73,96,580,0,0
47920,2920,98.26,71,71,97,568,0,0
47921,2921,98.35,71,72,98,502,0,0
47922,2922,98.41,72,72,97,529,0,0
47923,2923,98.26,72,72,96,569,0,0
47924,2924,98.39,74,75,96,522,0,0
47925,2925,98.32,75,74,96,536,0,0
47926,2926,98.3,73,73,96,527,0,0
47927,2927,98.26,72,73,96,567,0,0
47928,2928,98.09,74,73,95,599,0,0
47929,2929,97.93,76,75,96,519,0,0
47930,2930,97.96,76,77,95,509,0,0
47931,2931,97.72,77,78,96,511,0,0
47932,2932,97.78,75,76,95,548,0,0
47933,2933,97.57,75,74,95,538,0,0
47934,2934,97.69,76,77,95,552,0,0
47935,2935,97.54,77,77,95,700,0,0
47936,2936,97.31,75,76,95,467,0,0
47937,2937,97.3,75,76,95,466,0,0
47938,2938,97.36,73,72,95,493,0,0
47939,2939,97.53,73,74,95,508,0,0
47940,2940,149.4,39,108,73,560,1,0
47941,2941,95.2,5,147,93,284,1,0
47942,2942,56.9,44,142,2,765,1,0
47943,2943,64.0,18,109,4,410,1,0
47944,2944,82.1,11,64,12,175,1,0
47945,2945,93.3,55,12,5,143,1,0
47946,2946,83.1,45,114,17,831,1,0
47947,2947,142.6,93,70,85,220,1,0
47948,2948,95.8,17,127,17,908,1,0
47949,2949,130.6,56,61,59,649,1,0
47950,2950,144.2,39,141,77,313,1,0
47951,2951,110.4,117,72,29,569,1,0
47952,2952,133.4,13,76,68,804,1,0
47953,2953,127.5,86,28,8,510,1,0
47954,2954,105.3,16,116,53,58,1,0
47955,2955,66.9,20,15,21,120,1,0
47956,2956,102.6,51,9,52,865,1,0
47957,2957,103.6,58,107,76,272,1,0
47958,2958,58.3,69,144,59,198,1,0
47959,2959,81.0,82,41,36,733,1,0
47960,2960,127.8,41,13,77,162,1,0
47961,2961,68.8,11,34,73,391,1,0
47962,2962,111.2,75,90,96,258,1,0
47963,2963,122.8,31,115,61,457,1,0
47964,2964,52.7,70,52,25,859,1,0
47965,2965,105.6,26,45,40,806,1,0
47966,2966,148.7,142,149,51,29,1,0
47967,2967,80.0,10,83,78,222,1,0
47968,2968,148.5,2,82,23,710,1,0
47969,2969,60.8,147,147,87,161,1,0
47970,2970,144.5,119,145,9,622,1,0
47971,2971,118.9,49,45,82,971,1,0
47972,2972,141.2,10,93,45,802,1,0
47973,2973,61.3,54,8,96,230,1,0
47974,2974,63.6,70,85,26,788,1,0
47975,2975,60.5,148,99,34,851,1,0
47976,2976,146.6,111,8,16,289,1,0
47977,2977,52.4,147,105,23,856,1,0
47978,2978,111.8,130,24,55,85,1,0
47979,2979,81.0,101,5,56,206,1,0
47980,2980,75.9,29,91,34,377,1,0
47981,2981,56.9,27,51,26,451,1,0
47982,2982,114.4,111,15,59,761,1,0
47983,2983,105.1,65,36,4,525,1,0
47984,2984,90.0,121,102,33,230,1,0
47985,2985,53.2,60,82,32,639,1,0
47986,2986,137.2,85,43,87,782,1,0
47987,2987,93.8,13,45,73,681,1,0
47988,2988,149.6,108,94,51,699,1,0
47989,2989,70.4,36,83,71,46,1,0
47990,2990,61.4,53,63,4,336,1,0
47991,2991,94.3,138,147,76,456,1,0
47992,2992,121.0,6,132,36,316,1,0
47993,2993,63.1,3,23,31,294,1,0
47994,2994,107.9,42,41,75,740,1,0
47995,2995,85.4,146,84,4,650,1,0
47996,2996,117.0,36,7,1,606,1,0
47997,2997,134.4,56,97,72,415,1,0
47998,2998,61.8,33,4,41,206,1,0
47999,2999,144.8,20,108,40,909,1,0
48000,3000,121.3,48,8,95,108,1,0
48001,3001,129.3,98,140,49,822,1,0
48002,3002,134.3,72,90,61,790,1,0
48003,3003,84.7,125,112,47,557,1,0
48004,3004,62.4,131,145,5,751,1,0
48005,3005,52.2,82,91,86,606,1,0
48006,3006,54.9,38,114,24,505,1,0
48007,3007,130.9,22,27,28,107,1,0
48008,3008,131.6,29,58,18,985,1,0
48009,3009,135.5,94,108,73,309,1,0
48010,3010,110.9,86,69,92,52,1,0
48011,3011,128.0,139,140,43,57,1,0
48012,3012,102.9,126,30,98,838,1,0
48013,3013,56.4,79,69,94,528,1,0
48014,3014,111.9,35,72,76,332,1,0
48015,3015,132.9,65,78,46,451,1,0
48016,3016,88.9,36,7,62,35,1,0
48017,3017,110.4,129,93,10,28,1,0
48018,3018,143.2,128,26,31,53,1,0
48019,3019,57.2,5,137,75,92,1,0
48020,3020,73.9,84,74,98,318,1,0
48021,3021,91.8,59,63,90,703,1,0
48022,3022,83.5,129,93,8,592,1,0
48023,3023,149.0,137,61,18,635,1,0
48024,3024,143.2,19,148,57,162,1,0
48025,3025,130.5,92,109,40,805,1,0
48026,3026,90.3,48,66,68,824,1,0
48027,3027,147.8,138,145,56,582,1,0
48028,3028,85.4,137,81,84,863,1,0
48029,3029,98.3,14,139,49,305,1,0
48030,3030,77.9,148,56,78,770,1,0
48031,3031,76.3,23,61,18,582,1,0
48032,3032,84.7,103,9,95,494,1,0
48033,3033,112.6,98,124,78,900,1,0
48034,3034,128.3,1,86,0,361,1,0
48035,3035,118.5,44,18,58,826,1,0
48036,3036,141.3,132,89,12,916,1,0
48037,3037,128.5,3,18,55,155,1,0
48038,3038,52.0,31,99,67,844,1,0
48039,3039,64.7,26,35,90,200,1,0
48040,3040,111.5,16,13,59,381,1,0
48041,3041,72.6,125,94,24,851,1,0
48042,3042,81.7,45,97,13,902,1,0
48043,3043,57.0,78,147,8,120,1,0
48044,3044,106.5,26,144,7,878,1,0
48045,3045,61.9,6,3,60,401,1,0
48046,3046,62.6,122,126,9,126,1,0
